Flight_ID,Departure_Airport,Arrival_Airport,Departure_Time,Flight_Duration_Minutes,Flight_Status,Distance_Miles,Travel_Purpose,Seat_Class,Flight_Satisfaction_Score,Delay_Minutes,No_Show,Weather_Impact
F1680,LAX,JFK,12/30/2023 16:49,151,On-time,950,Business,Premium Economy,7.8,10,0,0
F1711,DEN,DFW,8/16/2024 16:34,264,On-time,666,Emergency,Business,6.1,19,0,0
F1901,LAX,ATL,2/7/2025 5:28,281,On-time,902,Leisure,Premium Economy,7.6,0,0,0
F290,ATL,ATL,1/16/2024 2:52,289,On-time,461,Business,Economy,5.9,3,0,0
F1782,SEA,DEN,7/19/2023 19:43,102,On-time,1499,Leisure,Economy,5.4,12,0,0
F1891,SEA,JFK,3/12/2024 23:14,167,On-time,1210,Business,Economy,2.6,41,0,0
F648,DEN,DFW,7/31/2024 10:06,353,On-time,1022,Family,Economy,9.1,13,0,1
F1596,DFW,ORD,4/28/2024 13:36,157,On-time,1123,Leisure,First,8.9,3,0,0
F1442,ORD,DEN,1/30/2024 3:00,175,On-time,1396,Leisure,Economy,6.9,15,0,0
F1232,ATL,ATL,1/30/2024 20:01,196,On-time,981,Emergency,Economy,5.1,2,0,0
F1050,LAX,LAX,4/29/2023 17:02,189,On-time,1025,Business,Business,7.9,24,0,0
F1070,JFK,ORD,12/23/2024 11:08,163,On-time,839,Business,Economy,8.4,4,0,0
F441,DFW,SFO,10/24/2023 16:00,100,Cancelled,1127,Family,Economy,9.2,38,0,0
F356,ATL,ORD,12/4/2024 23:17,69,Delayed,1144,Emergency,Business,7.3,4,0,0
F1784,DFW,DFW,5/29/2024 13:35,237,On-time,1270,Business,Economy,8.3,12,0,0
F1707,DFW,LAX,11/3/2024 5:14,174,Delayed,1123,Business,Economy,5.7,2,1,1
F1583,ATL,SFO,9/15/2024 22:44,178,On-time,1408,Family,Premium Economy,7.1,6,0,0
F1853,ATL,ATL,8/5/2023 12:55,85,On-time,897,Family,Business,5.9,14,0,0
F532,ATL,ORD,11/6/2024 14:29,223,Cancelled,769,Leisure,Economy,8.2,1,0,0
F1620,LAX,JFK,10/26/2023 4:22,170,On-time,933,Family,Economy,8.6,2,0,0
F1854,ATL,SFO,2/26/2025 0:36,202,Delayed,1036,Emergency,Economy,6.2,21,0,0
F224,DEN,DFW,4/23/2024 21:12,241,On-time,1279,Emergency,Economy,6.4,7,0,0
F1308,DFW,DFW,12/5/2024 12:33,184,On-time,1495,Emergency,First,6.9,17,0,0
F1561,ATL,ATL,12/7/2023 20:56,34,On-time,1222,Family,Economy,7.5,8,0,0
F1092,ORD,SFO,3/31/2024 1:56,155,On-time,1574,Family,Premium Economy,10,15,0,0
F1967,SFO,ATL,2/12/2025 6:45,135,On-time,981,Leisure,Economy,5.6,1,0,0
F1374,DEN,ATL,2/26/2025 18:38,175,On-time,1350,Family,Business,9.2,2,0,0
F1538,JFK,ORD,1/16/2025 11:34,141,On-time,906,Emergency,Economy,6.7,23,0,0
F173,DFW,SFO,1/26/2024 5:24,200,On-time,1185,Leisure,Business,8.2,1,0,0
F1264,DFW,LAX,2/11/2024 23:26,225,On-time,1460,Emergency,Economy,6.1,18,0,0
F168,ATL,ORD,8/23/2023 15:49,149,On-time,1143,Business,Business,5.6,18,0,1
F357,JFK,SEA,5/18/2023 9:08,185,Cancelled,1259,Family,Business,9.4,1,0,0
F720,ORD,ATL,4/8/2025 21:17,0,On-time,1686,Leisure,Premium Economy,8,8,0,0
F1275,DEN,SFO,11/29/2024 16:40,213,Delayed,900,Family,Business,5.8,15,0,0
F1738,ATL,ORD,11/19/2023 16:19,159,On-time,667,Leisure,Economy,6.1,11,0,0
F1019,DFW,ATL,4/15/2025 2:51,76,On-time,603,Business,First,8.3,9,0,0
F1690,JFK,LAX,10/27/2024 21:33,76,On-time,1069,Business,Economy,6.4,24,0,0
F67,SEA,DEN,6/4/2023 15:06,239,On-time,1556,Family,Business,9.6,27,0,0
F1550,ORD,DFW,7/18/2024 1:04,130,On-time,972,Emergency,Economy,6,5,0,0
F178,JFK,DEN,11/28/2024 21:15,139,Cancelled,1369,Emergency,Economy,8.9,10,0,0
F1246,ATL,JFK,10/11/2023 18:34,132,On-time,1034,Emergency,Premium Economy,8.2,10,0,0
F1925,DFW,SEA,10/11/2023 15:55,74,On-time,431,Emergency,Premium Economy,5.8,5,0,0
F609,DFW,ATL,9/28/2024 11:59,195,On-time,1302,Family,Economy,4.5,20,0,0
F1187,DFW,LAX,7/20/2023 1:22,122,Delayed,1130,Leisure,Economy,8.5,3,0,0
F1096,SEA,JFK,11/19/2024 4:27,203,On-time,185,Business,Economy,7.8,11,0,0
F212,ORD,SEA,7/7/2024 1:17,212,On-time,1659,Family,Economy,3.5,2,0,1
F1996,ATL,JFK,8/8/2023 19:52,115,On-time,1312,Business,First,7.1,10,0,0
F1346,ORD,SEA,2/22/2024 22:14,239,Cancelled,957,Family,Premium Economy,4.6,2,0,0
F150,ATL,SEA,5/6/2024 7:53,246,On-time,1650,Business,Economy,6.8,5,0,0
F655,DEN,JFK,11/11/2023 3:46,233,On-time,1824,Emergency,Economy,5.4,12,0,0
F1003,DFW,LAX,5/11/2024 15:47,248,On-time,1030,Family,Premium Economy,5.6,6,1,0
F1952,SFO,LAX,6/27/2023 7:42,192,Delayed,1575,Emergency,Economy,7.1,10,0,0
F536,DFW,SFO,8/11/2023 6:24,188,Delayed,1347,Emergency,Business,5.4,6,0,0
F1833,LAX,ORD,9/21/2023 10:47,164,On-time,1419,Leisure,Premium Economy,8.1,29,0,0
F1164,ATL,SEA,12/8/2024 20:11,239,On-time,1164,Business,Economy,7.6,5,0,0
F1056,ATL,LAX,3/1/2025 17:01,254,On-time,805,Family,Economy,9.6,17,0,0
F862,SFO,SEA,4/7/2025 1:08,73,Delayed,1091,Business,Economy,8.1,17,0,0
F1470,LAX,LAX,12/5/2024 6:12,208,On-time,1054,Business,Economy,10,2,1,0
F922,ORD,ORD,3/22/2025 3:17,217,On-time,809,Emergency,Business,6.4,6,0,0
F95,LAX,SFO,7/19/2024 20:11,153,On-time,987,Emergency,Premium Economy,7.4,28,0,0
F500,JFK,ORD,8/31/2024 1:21,110,On-time,1092,Emergency,Premium Economy,5,17,0,1
F27,LAX,SFO,12/30/2023 1:19,235,Delayed,1967,Business,Economy,8.2,12,0,1
F1650,SFO,DFW,4/19/2025 9:45,215,Delayed,1379,Business,Economy,5.3,28,1,1
F84,SFO,DFW,5/28/2024 18:18,208,On-time,1209,Leisure,Premium Economy,6.2,4,0,0
F931,ATL,SEA,3/14/2024 5:58,146,On-time,882,Family,Economy,8,2,0,1
F21,SEA,DFW,10/21/2023 9:50,174,On-time,743,Family,Premium Economy,7.9,15,0,0
F990,JFK,ORD,12/12/2023 21:52,131,On-time,1320,Business,Economy,9.5,7,1,1
F785,JFK,DFW,4/23/2023 9:52,238,On-time,787,Emergency,Business,8.4,3,0,1
F1214,SFO,DFW,9/11/2023 13:22,161,On-time,1324,Emergency,Business,6.3,0,0,0
F1036,SFO,SEA,6/30/2023 7:29,151,On-time,983,Business,Premium Economy,8.3,58,0,0
F1050,ORD,JFK,10/3/2023 20:36,176,Cancelled,666,Family,Economy,5.6,4,0,1
F1839,ORD,SFO,3/21/2025 20:24,96,Cancelled,1332,Family,Economy,9.1,23,0,1
F493,ATL,DEN,10/3/2023 1:28,174,On-time,1045,Family,Economy,4.5,2,0,0
F526,SFO,LAX,5/18/2023 0:13,133,On-time,1150,Business,Economy,6.7,0,0,0
F1651,DEN,JFK,2/15/2024 18:04,150,On-time,1175,Family,Economy,8.4,17,0,0
F1759,ATL,SEA,9/25/2023 10:21,196,On-time,579,Business,Economy,6.7,2,0,0
F824,ORD,ATL,6/16/2023 12:52,173,On-time,1706,Leisure,Economy,8.2,18,0,0
F163,SEA,DEN,10/20/2024 2:54,204,On-time,1399,Leisure,Business,6.6,5,0,0
F658,JFK,ATL,6/17/2023 11:55,84,On-time,1021,Emergency,Premium Economy,7.2,8,1,0
F977,JFK,DFW,8/22/2023 16:29,142,On-time,1341,Leisure,Economy,8.5,9,0,0
F1479,SEA,ATL,3/12/2025 17:05,250,On-time,1217,Family,Economy,7.6,14,1,0
F414,SFO,LAX,10/9/2024 14:20,215,On-time,1147,Business,Business,7.1,8,0,0
F855,DFW,SEA,3/31/2025 6:57,181,On-time,682,Business,Premium Economy,5,21,0,0
F284,LAX,ATL,4/29/2023 3:01,207,Delayed,850,Family,Economy,5.5,5,0,0
F1680,DFW,DEN,2/9/2025 14:54,185,On-time,1408,Family,First,5.8,4,0,0
F482,DFW,DFW,2/8/2025 5:12,106,On-time,1600,Family,Premium Economy,6.5,9,0,0
F1359,LAX,SFO,11/30/2023 12:13,243,Delayed,936,Business,Business,7.8,4,0,1
F440,SFO,SEA,4/14/2024 0:28,165,On-time,1555,Business,Business,7.8,8,0,1
F1479,SEA,SFO,10/2/2024 20:30,229,Delayed,993,Family,Economy,8,20,0,0
F1543,LAX,DFW,9/19/2023 20:47,172,Delayed,828,Emergency,Premium Economy,9,8,0,0
F702,JFK,JFK,10/14/2023 5:49,209,Delayed,1236,Emergency,Economy,9.3,12,0,0
F1655,ORD,ORD,9/30/2023 6:11,158,On-time,1713,Leisure,Economy,5.8,1,0,0
F1557,JFK,SEA,4/27/2024 17:02,104,Delayed,1520,Emergency,Economy,6.4,2,0,0
F378,DEN,SFO,1/19/2025 23:17,244,On-time,1368,Family,Business,7.5,0,0,1
F1744,DEN,DEN,9/17/2023 18:32,83,On-time,909,Business,Economy,9.1,17,0,1
F1605,SFO,ATL,4/5/2024 9:35,121,On-time,867,Business,Economy,7.9,9,0,1
F248,ATL,JFK,2/14/2025 2:53,232,On-time,1094,Emergency,Economy,7.8,17,0,1
F570,SFO,SFO,4/30/2023 0:52,122,On-time,828,Leisure,Economy,3.9,7,0,0
F1187,SEA,JFK,11/4/2024 18:44,140,On-time,1250,Emergency,Economy,6.9,29,0,0
F830,SFO,LAX,10/28/2023 4:38,249,On-time,1471,Family,Premium Economy,6.6,21,0,0
F822,ATL,DFW,6/28/2023 18:45,143,On-time,1346,Leisure,Economy,6.8,6,0,1
F1358,SFO,JFK,9/23/2024 9:40,124,On-time,1654,Business,Economy,7.1,3,0,0
F385,SFO,SEA,2/24/2024 8:36,122,On-time,1120,Business,Premium Economy,8.4,20,0,0
F815,ORD,SFO,4/13/2025 13:45,241,On-time,924,Business,Economy,8.3,4,0,0
F293,LAX,DEN,4/13/2025 14:02,205,On-time,1439,Business,First,6.9,2,0,1
F244,DFW,SFO,1/13/2024 10:44,159,On-time,792,Family,Economy,8.2,2,0,0
F539,LAX,ATL,6/10/2024 8:58,211,On-time,1445,Business,First,4.3,17,0,0
F1314,SEA,ORD,7/1/2024 11:07,60,On-time,1533,Leisure,Economy,9.4,2,0,0
F1283,LAX,LAX,5/17/2023 21:07,102,Cancelled,1608,Emergency,Economy,7.1,1,0,0
F481,DEN,ATL,7/12/2024 7:54,192,On-time,1384,Family,Premium Economy,9.2,12,0,0
F996,SEA,SFO,12/19/2023 20:29,78,Delayed,1016,Business,Economy,4.5,22,0,0
F37,LAX,LAX,5/24/2023 4:06,124,On-time,1726,Family,Premium Economy,6.3,15,0,0
F1990,ORD,ORD,3/5/2025 3:55,106,On-time,1173,Family,Economy,5.8,18,0,0
F1547,SFO,ORD,6/11/2024 18:55,168,Delayed,1314,Business,Premium Economy,4.5,14,0,0
F983,SFO,DEN,9/28/2023 8:22,72,Delayed,917,Family,Economy,6.1,9,0,0
F117,SFO,JFK,4/1/2025 12:19,204,On-time,830,Business,Economy,8.6,29,0,0
F962,SEA,SEA,4/7/2025 22:31,142,On-time,1497,Business,Economy,8,5,0,0
F1017,LAX,SFO,6/3/2023 13:02,219,Delayed,658,Business,Premium Economy,6.2,6,0,0
F147,DEN,DFW,12/5/2024 3:43,190,On-time,551,Family,Premium Economy,7.3,4,0,0
F1400,ORD,LAX,2/26/2025 1:22,286,Delayed,1563,Business,Economy,9.5,0,0,0
F1488,DEN,SEA,12/4/2024 0:39,205,On-time,1601,Business,Economy,8.9,5,0,1
F1707,ATL,ORD,9/22/2024 3:09,243,On-time,1805,Family,Economy,9.2,10,0,0
F1991,SFO,SFO,4/8/2024 0:28,205,On-time,1677,Emergency,Business,5.9,7,0,0
F1133,ATL,DFW,12/25/2023 22:40,205,On-time,938,Family,Economy,4.6,16,0,0
F754,SFO,ATL,11/8/2024 21:41,122,On-time,1409,Business,Economy,6.3,36,0,0
F672,LAX,SEA,5/15/2024 1:23,163,On-time,1529,Leisure,Economy,5.4,27,0,0
F774,JFK,DFW,2/6/2025 16:34,63,On-time,1643,Family,Economy,6.5,1,0,0
F1844,ATL,JFK,4/25/2023 2:53,117,On-time,1067,Leisure,Economy,5.9,2,0,0
F1339,SFO,DFW,10/8/2024 20:07,161,On-time,1137,Business,Economy,6,2,0,1
F493,SFO,DFW,9/2/2024 11:19,101,On-time,1209,Leisure,Economy,4.5,2,0,0
F1998,SEA,SFO,8/7/2023 21:22,170,On-time,1144,Family,Premium Economy,10,10,0,0
F828,JFK,DFW,5/21/2024 6:56,188,On-time,1387,Emergency,Economy,5.2,8,0,0
F1121,ATL,DFW,10/11/2023 18:57,194,On-time,790,Leisure,Economy,8.4,1,0,0
F970,LAX,DEN,8/13/2023 13:13,125,On-time,1577,Emergency,Business,8.2,11,0,0
F1042,LAX,DFW,8/8/2024 20:31,157,On-time,1225,Business,Economy,7.9,25,0,0
F881,ORD,DFW,11/13/2023 3:06,194,On-time,1671,Family,First,6.2,7,0,0
F701,LAX,SFO,4/7/2025 3:26,155,On-time,1730,Business,Economy,7.6,6,0,0
F1154,ORD,DEN,12/8/2024 12:21,136,Delayed,1293,Family,Economy,6.6,21,0,1
F1210,DFW,LAX,4/11/2024 2:39,157,On-time,1323,Family,Economy,8.2,5,0,0
F1420,DFW,LAX,10/26/2024 17:18,191,On-time,1591,Family,Business,6.7,3,0,0
F889,ATL,ORD,4/12/2024 8:51,228,Cancelled,1546,Business,Economy,8,1,0,0
F1563,ATL,SEA,11/4/2023 2:50,274,Delayed,902,Leisure,Economy,8.6,2,0,0
F906,SFO,ORD,9/12/2024 9:33,146,On-time,2086,Leisure,Business,7.1,29,0,0
F399,DEN,SFO,9/23/2023 19:00,226,On-time,1195,Leisure,Economy,5.5,13,0,0
F1386,SEA,ORD,11/25/2024 12:57,203,Cancelled,1376,Emergency,Economy,6.3,19,1,0
F1642,ATL,SEA,4/12/2025 22:47,90,On-time,1410,Emergency,Economy,6.7,5,0,0
F816,SFO,JFK,7/4/2024 23:44,208,On-time,1026,Leisure,Premium Economy,10,16,0,0
F438,SFO,SEA,1/2/2025 7:29,140,On-time,1469,Business,Economy,5.6,40,0,0
F1637,SFO,SEA,5/6/2023 1:20,282,On-time,1466,Leisure,Business,7.1,15,0,0
F73,ORD,LAX,12/19/2023 1:19,95,Delayed,581,Leisure,First,5,3,0,0
F253,JFK,DFW,3/27/2024 15:12,195,On-time,1552,Emergency,Economy,9,28,0,1
F1094,LAX,SFO,6/28/2024 2:24,129,On-time,1139,Emergency,Premium Economy,7.7,15,0,0
F730,LAX,DEN,7/4/2023 13:28,161,On-time,1449,Family,Economy,5,16,0,1
F595,DEN,LAX,10/11/2023 14:40,227,On-time,1050,Emergency,Economy,8.7,7,0,0
F1233,DEN,ATL,6/5/2024 15:17,233,On-time,753,Family,Economy,4.3,2,1,0
F1666,SFO,LAX,11/11/2024 19:37,110,Delayed,1122,Emergency,Premium Economy,6.7,3,0,0
F1374,ATL,ATL,9/15/2023 18:35,148,On-time,753,Leisure,Premium Economy,6.7,14,0,0
F177,LAX,JFK,1/22/2025 3:46,215,Delayed,826,Family,Premium Economy,8.9,14,0,0
F751,JFK,SFO,10/17/2023 7:20,267,On-time,1379,Family,Economy,7.4,2,0,0
F426,ATL,DEN,11/20/2023 11:10,116,On-time,1357,Business,Economy,7.2,1,0,0
F1209,SEA,DFW,5/10/2023 23:38,256,On-time,1581,Leisure,Premium Economy,3.1,17,0,0
F1302,DFW,DFW,6/2/2024 13:34,336,On-time,1225,Leisure,Economy,7.8,2,0,0
F373,JFK,DEN,4/15/2024 15:24,185,On-time,1123,Leisure,Business,7.2,10,0,0
F1222,ATL,SEA,12/14/2023 7:23,134,On-time,1376,Emergency,Economy,6.7,17,0,0
F1228,ATL,DFW,6/22/2024 5:41,186,On-time,984,Leisure,Economy,10,28,0,0
F1023,DEN,SFO,5/1/2023 10:03,116,On-time,420,Business,Premium Economy,9.2,9,0,0
F869,DFW,ATL,2/29/2024 10:19,254,On-time,1056,Business,Economy,6.2,1,0,0
F1082,DFW,LAX,3/24/2024 23:14,270,On-time,1183,Business,Economy,8.6,9,0,0
F1013,SEA,DEN,12/27/2023 14:50,263,Cancelled,1151,Leisure,Premium Economy,8,24,0,0
F1923,DFW,LAX,12/11/2023 8:45,155,On-time,889,Leisure,Economy,6.6,17,0,0
F1000,ATL,ORD,2/1/2025 11:25,176,On-time,867,Business,First,7.1,9,0,0
F722,LAX,LAX,2/16/2024 9:44,209,On-time,1593,Business,Business,8.7,9,0,0
F1251,LAX,DFW,7/16/2024 23:19,207,On-time,1072,Family,Economy,8,1,0,0
F139,ATL,SFO,4/18/2024 11:58,122,On-time,1234,Leisure,Economy,8.2,0,0,0
F434,DEN,SFO,11/29/2023 11:56,224,Delayed,1201,Family,Premium Economy,5,26,0,1
F1005,LAX,SEA,1/30/2025 6:40,219,Delayed,1434,Emergency,Economy,5.9,1,0,1
F1636,JFK,JFK,5/10/2023 18:16,189,On-time,963,Emergency,Economy,7,20,0,0
F289,JFK,DEN,4/6/2025 22:47,215,On-time,1231,Family,Business,9,1,0,0
F1590,ATL,SFO,5/17/2024 14:05,276,On-time,1133,Family,Premium Economy,9.4,24,0,0
F1434,DFW,LAX,3/22/2024 6:35,152,On-time,1387,Business,Business,5.3,8,0,0
F442,JFK,SFO,8/10/2024 22:22,85,On-time,1246,Emergency,Economy,6.1,2,0,0
F1317,ATL,SEA,6/1/2024 5:18,160,On-time,879,Family,Premium Economy,6.2,16,0,0
F900,DEN,SEA,9/29/2024 8:07,245,On-time,751,Leisure,Premium Economy,3.2,13,0,0
F879,ORD,SEA,10/27/2023 19:17,183,On-time,1029,Business,Premium Economy,7.7,31,0,1
F1390,DFW,SFO,9/25/2023 13:59,215,On-time,914,Emergency,Economy,7.2,2,0,0
F1136,SFO,ORD,8/13/2024 11:54,154,On-time,938,Family,First,5.8,4,0,0
F1807,SFO,SEA,11/21/2023 12:19,288,On-time,1122,Business,Premium Economy,7.1,5,0,0
F732,SEA,DFW,5/17/2023 16:00,236,On-time,1122,Leisure,Premium Economy,5.4,0,0,0
F266,DEN,LAX,9/15/2024 6:47,327,On-time,967,Family,Economy,6.7,5,0,0
F1888,ORD,ORD,2/1/2024 19:58,162,On-time,1399,Business,Economy,6,5,0,0
F678,DEN,SFO,1/28/2025 6:42,128,On-time,1553,Family,Economy,4.7,33,0,0
F1684,ATL,DEN,8/28/2023 4:49,166,On-time,897,Family,Economy,6.9,2,0,0
F368,JFK,LAX,6/9/2024 0:21,223,On-time,1381,Leisure,Business,8,15,0,1
F641,JFK,JFK,8/10/2023 3:43,143,On-time,1945,Emergency,Economy,4.9,4,0,0
F812,DEN,DFW,3/14/2024 17:25,204,On-time,1229,Family,Economy,6.6,14,0,0
F837,DFW,LAX,2/14/2025 21:37,105,On-time,928,Leisure,Premium Economy,6.6,0,0,1
F983,DFW,SEA,12/24/2024 11:44,97,On-time,1127,Leisure,Premium Economy,4.1,6,0,0
F791,DFW,LAX,8/17/2024 15:19,109,Delayed,1391,Leisure,Premium Economy,4.2,33,0,0
F396,SFO,SEA,4/17/2024 11:38,241,On-time,1152,Business,Economy,6.1,18,0,0
F1771,SEA,DEN,9/12/2023 21:58,164,Delayed,1598,Business,First,6.9,3,0,0
F191,ORD,LAX,7/16/2024 5:56,129,Cancelled,953,Leisure,Premium Economy,5.1,2,0,1
F1256,DEN,ATL,10/13/2023 3:19,84,On-time,1703,Family,Premium Economy,9.3,2,0,1
F377,DEN,DEN,5/16/2024 7:42,114,On-time,1398,Family,Business,8.4,4,0,1
F1649,ATL,DFW,1/7/2024 3:15,87,On-time,993,Leisure,Business,7.8,12,0,0
F1286,LAX,DEN,3/11/2025 22:37,183,On-time,871,Leisure,Economy,5.9,15,0,0
F1652,SEA,JFK,7/3/2023 7:31,236,On-time,1150,Emergency,Economy,8.1,14,1,0
F1116,LAX,LAX,10/18/2024 1:02,262,On-time,1227,Emergency,Premium Economy,5.5,8,0,1
F875,JFK,SFO,12/14/2023 4:47,189,On-time,1308,Family,Economy,6.9,7,0,0
F1061,SFO,ORD,9/29/2024 10:00,255,On-time,1528,Business,Economy,5.1,8,0,0
F1928,DEN,DEN,7/29/2023 11:15,123,Cancelled,1278,Leisure,Economy,8.2,14,0,0
F1916,DEN,SEA,2/24/2024 3:11,197,On-time,1184,Business,Economy,5.7,21,0,0
F842,ATL,ATL,1/20/2024 3:27,147,On-time,1319,Business,Economy,8.1,2,0,0
F354,ATL,ATL,12/29/2024 14:41,180,On-time,1180,Family,Economy,9.5,1,0,0
F447,SEA,ATL,10/6/2024 0:35,118,On-time,937,Leisure,Premium Economy,6.1,5,0,0
F331,SFO,ATL,6/16/2024 15:44,229,On-time,1460,Family,Economy,8.4,16,0,0
F629,ATL,JFK,10/9/2024 1:41,208,Delayed,1453,Business,Premium Economy,7.1,10,0,0
F308,ORD,JFK,6/11/2023 14:23,54,On-time,876,Emergency,Economy,9.3,4,0,0
F653,DEN,DFW,8/25/2024 4:38,71,On-time,1841,Business,Economy,7.5,8,0,0
F162,SFO,LAX,12/29/2024 15:32,175,Delayed,1498,Business,Economy,8.5,26,0,1
F116,DFW,SFO,1/30/2024 1:25,117,On-time,1114,Family,Economy,6.7,10,0,0
F248,LAX,JFK,9/2/2024 8:01,163,Cancelled,601,Family,Economy,9,2,0,0
F1678,ORD,SEA,4/16/2025 20:23,245,On-time,910,Emergency,Economy,5,5,0,0
F920,SEA,SFO,1/14/2025 10:27,225,On-time,1163,Leisure,Business,6,2,0,0
F837,JFK,DFW,3/10/2025 12:19,183,On-time,1251,Family,Economy,8,21,0,1
F192,LAX,LAX,4/6/2024 2:21,218,Delayed,1106,Business,Economy,6.5,7,0,0
F1040,JFK,LAX,6/2/2023 23:05,119,On-time,743,Leisure,Economy,5.2,7,0,0
F1094,DFW,DFW,5/19/2024 20:21,228,On-time,727,Leisure,Economy,6.8,7,0,0
F837,DEN,SEA,10/17/2023 13:20,240,On-time,1514,Business,Economy,6.3,3,0,0
F1264,SFO,DFW,9/14/2023 2:29,243,On-time,1273,Emergency,Premium Economy,6.8,13,0,0
F846,SEA,SEA,4/15/2024 6:17,94,On-time,1464,Leisure,Premium Economy,3.3,44,0,0
F551,ATL,ORD,5/9/2024 1:40,211,On-time,1342,Business,Economy,8.2,14,0,1
F1445,LAX,SEA,2/17/2024 8:45,307,Delayed,1214,Family,Economy,7.2,2,0,1
F1511,SEA,SFO,11/16/2023 16:58,136,On-time,689,Leisure,Premium Economy,4.8,7,0,0
F1581,ORD,LAX,9/30/2024 9:36,153,On-time,1015,Emergency,Economy,9.8,7,0,0
F1124,SEA,SEA,6/20/2023 20:55,205,On-time,1426,Business,Business,8.7,20,0,0
F1916,LAX,SFO,12/30/2024 9:39,146,Delayed,1461,Emergency,Economy,8.4,17,0,0
F1116,ATL,ORD,8/8/2023 5:28,199,On-time,859,Leisure,Economy,8.7,9,0,0
F841,SEA,DFW,10/6/2023 19:13,195,On-time,1238,Emergency,Economy,7.9,19,0,1
F919,DEN,LAX,9/11/2024 5:30,196,On-time,1269,Family,First,4.9,1,0,0
F1545,ATL,DEN,1/26/2024 1:03,147,On-time,802,Emergency,Premium Economy,5.5,25,1,0
F1073,LAX,ATL,8/5/2024 21:58,190,On-time,792,Leisure,Economy,7,12,0,0
F595,DEN,LAX,8/2/2023 6:43,279,Cancelled,755,Family,Business,3.6,2,0,0
F282,ATL,DEN,9/9/2023 2:09,216,Cancelled,927,Family,Premium Economy,7.2,20,0,0
F1766,LAX,DEN,10/3/2024 11:06,133,On-time,1177,Emergency,Economy,7.9,22,0,0
F741,JFK,SEA,8/10/2023 6:03,177,On-time,1272,Leisure,Premium Economy,8.1,13,0,0
F707,DFW,ORD,1/21/2025 17:15,136,Cancelled,1095,Business,First,7.9,17,0,0
F1699,JFK,LAX,12/18/2023 16:55,129,On-time,1833,Business,Economy,6.5,21,0,0
F1471,SFO,ORD,1/1/2025 10:25,185,On-time,958,Business,Economy,5.3,6,0,0
F1433,JFK,SFO,4/20/2024 19:45,170,On-time,880,Family,Economy,7.9,9,0,0
F1461,DEN,LAX,5/5/2024 5:03,162,On-time,1051,Family,Economy,8,22,0,0
F825,SEA,JFK,1/25/2025 19:40,161,On-time,1257,Emergency,First,7.8,10,0,0
F898,ATL,SFO,3/4/2024 0:09,127,On-time,1375,Family,Economy,7.4,24,0,0
F1840,SEA,DEN,4/13/2025 18:44,237,On-time,1466,Emergency,Economy,10,15,0,0
F1420,DFW,DFW,7/11/2024 8:44,81,On-time,1388,Emergency,Economy,7,1,0,0
F693,ATL,DEN,4/24/2024 5:48,185,On-time,1434,Family,First,4,45,0,0
F1729,ATL,ATL,9/5/2023 23:45,231,On-time,1282,Family,Economy,7.8,14,1,0
F1382,ORD,ORD,8/25/2024 20:28,106,On-time,1133,Family,Economy,8.1,18,0,1
F983,SEA,ORD,3/16/2024 1:07,153,On-time,1476,Business,Economy,7.6,9,0,1
F1494,SEA,DFW,1/1/2025 17:53,253,On-time,1048,Family,Economy,6.9,2,0,0
F1845,DFW,ORD,12/6/2023 11:01,165,On-time,1139,Family,Premium Economy,6.5,10,0,0
F29,JFK,ATL,1/2/2025 8:52,198,On-time,1572,Leisure,Economy,6,9,0,0
F1446,LAX,SEA,8/8/2024 5:18,134,On-time,1015,Leisure,Premium Economy,4,42,0,0
F27,JFK,DFW,12/10/2023 8:00,124,On-time,1168,Emergency,First,4.9,13,0,0
F966,ORD,ORD,8/19/2023 8:13,151,On-time,1311,Family,Business,6.3,5,0,1
F1042,ORD,DFW,5/14/2023 8:06,181,Delayed,1133,Family,Economy,6.4,0,0,1
F1007,ATL,LAX,1/22/2025 21:55,183,Delayed,1182,Emergency,Premium Economy,9.8,16,0,0
F631,DFW,ORD,10/10/2023 17:13,111,On-time,553,Business,Economy,10,7,0,0
F1636,SFO,LAX,1/7/2024 16:14,140,On-time,1016,Business,First,6.9,18,1,0
F818,LAX,JFK,3/24/2025 18:23,133,On-time,1138,Family,Premium Economy,4.9,9,0,0
F1142,LAX,DFW,11/11/2023 5:35,265,On-time,794,Leisure,Economy,4.5,12,0,0
F384,DEN,SEA,8/18/2023 10:36,214,Delayed,1196,Family,Economy,4,8,0,1
F1516,DFW,DFW,9/18/2024 20:27,33,On-time,1047,Emergency,Business,10,8,0,0
F768,DEN,SEA,1/28/2024 16:46,239,Delayed,1132,Business,Premium Economy,8.6,4,0,0
F1104,DFW,ATL,10/17/2024 2:11,80,On-time,945,Emergency,Economy,7,9,0,0
F508,ORD,ATL,6/5/2023 15:51,162,On-time,1153,Leisure,Economy,8.4,9,0,0
F1626,SEA,ATL,2/8/2025 23:47,159,Delayed,463,Emergency,Economy,6.9,3,0,0
F774,LAX,SEA,1/25/2025 5:35,140,On-time,1151,Family,Economy,7.5,4,0,0
F821,ATL,ORD,6/18/2023 9:07,223,On-time,1097,Leisure,Economy,8.5,4,0,0
F491,SEA,SFO,3/5/2025 23:03,138,On-time,870,Business,Economy,7.2,6,0,1
F1121,JFK,LAX,6/2/2024 4:22,191,On-time,722,Leisure,First,6.6,1,0,0
